"STATION","NAME","DATE","PRCP","TAVG","TMAX","TMIN","WDF5","WT01","WT02","WT03","WT07","WT08"
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2015-07-28","0.00",,"103","87","  140",,,"    1",,"    1"
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2015-07-29","0.00",,"99","84","   80",,,"    1",,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2015-07-30","0.00",,"102","82","   60",,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2015-07-31","0.02",,"105","81","  100",,,"    1",,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2015-08-01","0.00",,"102","81","  280",,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2015-08-02","0.00",,"106","85","  240",,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2015-08-03","0.00",,"107","82","  230",,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2015-08-04","0.00",,"109","79","  230",,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2015-08-05","0.00",,"110","80","  240",,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2015-08-06","0.00",,"102","89","  190",,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2015-08-07","0.03",,"103","82","  140",,,"    1",,"    1"
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2015-08-08","0.00",,"99","79","  190",,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2015-08-09","0.00",,"104","82","  230",,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2015-08-10","0.00",,"101","83","  140",,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2015-08-11","0.30",,"97","75","  130",,,"    1",,"    1"
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2015-08-12","0.00",,"106","78","   70",,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2015-08-13","0.00",,"111","85","  170",,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2015-08-14","0.00",,"112","90","  250",,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2015-08-15","0.00",,"112","88","  220",,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2015-08-16","0.00",,"111","89","  250",,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2015-08-17","0.00",,"105","89","  230",,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2015-08-18","0.00",,"103","84","  230",,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2015-08-19","0.00",,"103","82","  230",,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2015-08-20","0.00",,"103","83","  250",,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2015-08-21","0.00",,"103","85","  260",,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2015-08-22","0.00",,"103","85","  240",,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2015-08-23","0.00",,"104","84","   30",,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2015-08-24","0.00",,"104","85","  360",,,"    1",,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2015-08-25","0.01",,"98","80","  120",,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2015-08-26","0.00",,"102","82","  120",,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2015-08-27","0.00",,"106","84","  290",,,"    1",,"    1"
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2015-08-28","0.00",,"106","81","  210",,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2015-08-29","0.00",,"107","83","  160",,,"    1",,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2015-08-30","0.00",,"105","84","  160",,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2015-08-31","0.00",,"104","81","   90",,,"    1",,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2015-09-01","0.00",,"96","78","   80",,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2015-09-02","0.00",,"99","83","  240",,,"    1",,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2015-09-03","0.00",,"99","77","  180",,,,,"    1"
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2015-09-04","0.00",,"94","75","  220",,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2015-09-05","0.00",,"92","79","  140",,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2015-09-06","0.00",,"100","81","  190",,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2015-09-07","0.00",,"99","81","  360",,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2015-09-08","0.00",,"102","84","   80",,,"    1",,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2015-09-09","0.00",,"91","81","  230",,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2015-09-10","0.00",,"94","80","  190",,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2015-09-11","0.00",,"99","75","  230",,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2015-09-12","0.00",,"103","78","  230",,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2015-09-13","0.09",,"101","74","  120",,,"    1",,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2015-09-14","0.01",,"95","73","  200",,,"    1",,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2015-09-15","0.00",,"94","77","  230",,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2015-09-16","0.00",,"93","76","  170",,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2015-09-17","0.00",,"94","70","  220",,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2015-09-18","0.00",,"97","72","  220",,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2015-09-19","0.00",,"100","75","  140",,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2015-09-20","0.00",,"101","77","  220",,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2015-09-21","0.00",,"88","75","  130",,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2015-09-22","0.01",,"88","72","  130",,,"    1",,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2015-09-23","0.00",,"96","71","  230",,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2015-09-24","0.00",,"102","76","   30",,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2015-09-25","0.00",,"102","77","  120",,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2015-09-26","0.00",,"100","83","  150",,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2015-09-27","0.00",,"101","76","  250",,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2015-09-28","0.00",,"100","76","  220",,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2015-09-29","0.00",,"101","74","  230",,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2015-09-30","0.00",,"103","75","  260",,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2015-10-01","0.00",,"102","75","  240",,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2015-10-02","0.00",,"94","72","  220",,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2015-10-03","0.00",,"89","65","  220",,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2015-10-04","0.13",,"91","67","  190",,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2015-10-05","0.00",,"84","69","  200",,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2015-10-06","0.40",,"78","61","  280","    1",,"    1",,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2015-10-07","0.01",,"80","59","  250",,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2015-10-08","0.00",,"89","62","  220",,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2015-10-09","0.00",,"92","69","  130",,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2015-10-10","0.00",,"92","75","  130",,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2015-10-11","0.00",,"94","71","  220",,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2015-10-12","0.00",,"93","70","  230",,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2015-10-13","0.00",,"95","69","  220",,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2015-10-14","0.00",,"98","72","   30",,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2015-10-15","0.00",,"97","71","  140",,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2015-10-16","0.08",,"94","70","  210",,,"    1",,"    1"
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2015-10-17","0.05",,"86","71","  120",,,"    1",,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2015-10-18","0.22",,"88","64","  170",,,"    1",,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2015-10-19","0.00",,"82","66","  270",,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2015-10-20","0.18",,"74","61","  320",,,"    1",,"    1"
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2015-10-21","0.00",,"73","60","  360",,,"    1",,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2015-10-22","0.00",,"76","56","  230",,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2015-10-23","0.00",,"82","59","  280",,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2015-10-24","0.00",,"89","60","  130",,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2015-10-25","0.00",,"85","69","  140",,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2015-10-26","0.00",,"87","66","  250",,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2015-10-27","0.00",,"86","60","  240",,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2015-10-28","0.00",,"83","65","  120",,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2015-10-29","0.13",,"79","60","  290",,,"    1",,"    1"
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2015-10-30","0.03",,"77","57","  350",,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2015-10-31","0.00",,"81","53","  270",,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2015-11-01","0.00",,"82","54","   30",,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2015-11-02","0.00",,"83","57","  130",,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2015-11-03","0.00",,"78","63","  240",,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2015-11-04","0.17",,"63","50","  300","    1",,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2015-11-05","0.00",,"64","44","  340",,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2015-11-06","0.00",,"72","43","  360",,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2015-11-07","0.00",,"78","52","  100",,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2015-11-08","0.00",,"78","58","  140",,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2015-11-09","0.00",,"76","52","  190",,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2015-11-10","0.00",,"68","49","  240",,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2015-11-11","0.00",,"65","42","  330",,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2015-11-12","0.00",,"75","45","   30",,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2015-11-13","0.00",,"78","50","   40",,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2015-11-14","0.00",,"75","48","   30",,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2015-11-15","0.37",,"64","53","  130","    1",,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2015-11-16","0.03",,"56","44","  240","    1",,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2015-11-17","0.00",,"61","40","  260",,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2015-11-18","0.00",,"64","41","  100",,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2015-11-19","0.00",,"75","43","   40",,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2015-11-20","0.00",,"76","48","   30",,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2015-11-21","0.00",,"80","53","   60",,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2015-11-22","0.00",,"78","53","  100",,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2015-11-23","0.00",,"78","54","   30",,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2015-11-24","0.00",,"75","49","   30",,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2015-11-25","0.00",,"70","57","  210",,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2015-11-26","0.00",,"61","42","  230",,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2015-11-27","0.00",,"59","37","  240",,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2015-11-28","0.00",,"60","40","  220",,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2015-11-29","0.00",,"58","37","  260",,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2015-11-30","0.00",,"59","34","   60",,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2015-12-01","0.00",,"63","34","   40",,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2015-12-02","0.00",,"68","35","   30",,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2015-12-03","0.00",,"72","44","   30",,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2015-12-04","0.00",,"71","43","   30",,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2015-12-05","0.00",,"71","42","   30",,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2015-12-06","0.00",,"77","46","  100",,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2015-12-07","0.00",,"76","52","   20",,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2015-12-08","0.00",,"71","46","   20",,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2015-12-09","0.00",,"70","47","   40",,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2015-12-10","0.00",,"74","46","   30",,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2015-12-11","0.02",,"64","52","  290",,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2015-12-12","0.07",,"56","42","  270",,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2015-12-13","0.00",,"56","33","  140",,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2015-12-14","0.13",,"54","39","  300","    1",,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2015-12-15","0.00",,"54","33","  260",,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2015-12-16","0.00",,"53","31","   30",,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2015-12-17","0.00",,"54","32","   30",,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2015-12-18","0.00",,"66","36","   30",,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2015-12-19","0.00",,"65","45","   70",,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2015-12-20","0.00",,"60","41","  140",,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2015-12-21","0.00",,"61","40","   30",,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2015-12-22","0.00",,"53","42","   40",,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2015-12-23","0.02",,"61","50","   30","    1",,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2015-12-24","0.00",,"64","50","  220",,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2015-12-25","0.00",,"57","40","  280",,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2015-12-26","0.00",,"54","39","   10",,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2015-12-27","0.00",,"57","34","   10",,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2015-12-28","0.00",,"56","34","   30",,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2015-12-29","0.00",,"52","37","   30",,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2015-12-30","0.00",,"57","34","   30",,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2015-12-31","0.00",,"60","32","   30",,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2016-01-01","0.00",,"65","35","   80",,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2016-01-02","0.00",,"69","50","   60",,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2016-01-03","0.00",,"70","51","   80",,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2016-01-04","0.30",,"64","51","  120","    1",,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2016-01-05","0.30",,"55","49","  130","    1",,,,"    1"
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2016-01-06","0.34",,"56","48","  210","    1",,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2016-01-07","0.50",,"50","44","  320","    1",,"    1",,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2016-01-08","0.01",,"52","43","  220","    1",,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2016-01-09","0.00",,"55","39","   30",,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2016-01-10","0.00",,"55","41","   40",,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2016-01-11","0.00",,"59","38","   30",,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2016-01-12","0.00",,"63","36","   50",,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2016-01-13","0.00",,"63","39","   30",,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2016-01-14","0.00",,"60","37","   50",,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2016-01-15","0.00",,"57","41","  120",,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2016-01-16","0.00",,"58","36","   30",,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2016-01-17","0.00",,"65","38","  300",,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2016-01-18","0.00",,"66","43","  160",,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2016-01-19","0.00",,"66","41","   20",,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2016-01-20","0.00",,"67","45",,,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2016-01-21","0.00",,"70","47","   80",,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2016-01-22","0.00",,"72","46","   30",,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2016-01-23","0.00",,"71","45","  270",,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2016-01-24","0.00",,"63","41","  250",,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2016-01-25","0.00",,"65","42","   70",,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2016-01-26","0.00",,"66","40","   40",,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2016-01-27","0.00",,"68","42","   30",,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2016-01-28","0.00",,"69","44","   20",,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2016-01-29","0.00",,"69","41","   40",,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2016-01-30","0.00",,"69","43","  230",,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2016-01-31","0.23",,"72","48","  240","    1",,"    1",,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2016-02-01","0.00",,"53","41","  230",,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2016-02-02","0.00",,"53","33","  350",,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2016-02-03","0.00",,"54","32","   50",,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2016-02-04","0.00",,"62","34","   40",,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2016-02-05","0.00",,"68","40","   20",,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2016-02-06","0.00",,"72","42","   90",,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2016-02-07","0.00",,"78","44","   20",,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2016-02-08","0.00",,"82","52","  150",,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2016-02-09","0.00",,"83","53","   20",,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2016-02-10","0.00",,"81","53","   30",,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2016-02-11","0.00",,"80","50","   30",,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2016-02-12","0.00",,"82","50","   20",,,,,"    1"
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2016-02-13","0.00",,"82","49","   30",,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2016-02-14","0.00",,"78","47","   20",,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2016-02-15","0.00",,"83","49","  250",,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2016-02-16","0.00",,"85","52","   30",,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2016-02-17","0.00",,"85","51","  190",,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2016-02-18","0.00",,"79","55","  120",,,,,"    1"
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2016-02-19","0.00",,"78","54","   20",,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2016-02-20","0.00",,"82","50","   30",,,,,
"USW00003184","PHOENIX DEER VALLEY MUNICIPAL AIRPORT, AZ US","2016-02-21","0.00",,"81","50","  220",,,,,
