"STATION","NAME","DATE","AWND","FMTM","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT07","WT08","WT13","WT14","WT16","WT21"
"USW00023293","SAN JOSE, CA US","2010-06-18","9.17"," 1402"," 1309","0.00",,,,"71","51","  270","  270","17.9","25.1",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2010-06-19","8.05"," 1503"," 1453","0.00",,,,"69","53","  310","  320","21.9","25.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2010-06-20","7.61"," 1626"," 1733","0.00",,,,"75","49","  320","  320","21.0","23.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2010-06-21","6.26"," 1704"," 1736","0.00",,,,"85","53","  300","  320","17.9","21.9",,,,,,,"    1",,,,
"USW00023293","SAN JOSE, CA US","2010-06-22","7.61"," 1713"," 1703","0.00",,,,"78","54","  300","  310","16.1","19.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2010-06-23","6.49"," 1414"," 1548","0.00",,,,"76","55","  310","  320","17.0","21.0",,,,,,,"    1",,,,
"USW00023293","SAN JOSE, CA US","2010-06-24","8.95"," 1759"," 1407","0.00",,,,"70","56","  300","  310","17.9","21.9",,,,,,,"    1",,,,
"USW00023293","SAN JOSE, CA US","2010-06-25","5.59"," 1843"," 1740","0.00",,,,"73","57","  310","  290","17.0","21.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2010-06-26","5.37"," 1707",,"0.00",,,,"81","58","  290",,"15.0",,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2010-06-27","4.70"," 1527"," 1547","0.00",,,,"92","58","  300","  280","15.0","17.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2010-06-28","6.04"," 1446"," 1432","0.00",,,,"87","61","  300","  310","16.1","19.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2010-06-29","7.83"," 1632"," 1631","0.00",,,,"84","57","  300","  300","15.0","17.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2010-06-30","7.61"," 1655"," 1715","0.00",,,,"76","54","  310","  310","19.9","23.9",,,,,,,"    1",,,,
"USW00023293","SAN JOSE, CA US","2010-07-01","6.93"," 1537"," 1820","0.00",,,,"77","52","  320","  320","19.9","25.1",,,,,,,"    1",,,,
"USW00023293","SAN JOSE, CA US","2010-07-02","5.82"," 1745"," 1725","0.00",,,,"76","55","  300","  310","16.1","21.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2010-07-03","6.49"," 1702"," 1607","0.00",,,,"88","56","  300","  320","17.0","21.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2010-07-04","6.49"," 1505"," 1504","0.00",,,,"85","56","  290","  290","19.9","23.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2010-07-05","6.49"," 1843"," 0614","0.00",,,,"81","56","  290","  190","14.1","21.0",,,,,,"    1","    1",,,,
"USW00023293","SAN JOSE, CA US","2010-07-06","7.61"," 1355"," 1417","0.00",,,,"77","56","  290","  320","15.0","21.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2010-07-07","7.16"," 1456"," 1455","0.00",,,,"77","57","  310","  300","16.1","21.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2010-07-08","6.71"," 1742"," 1741","0.00",,,,"73","57","  290","  290","16.1","21.0",,,,,,,"    1",,,,
"USW00023293","SAN JOSE, CA US","2010-07-09","5.37"," 1903"," 1904","0.00",,,,"75","57","  290","  240","14.1","25.1",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2010-07-10","5.82"," 1436"," 1435","0.00",,,,"81","56","  310","  310","16.1","21.0",,,,,,,"    1",,,,
"USW00023293","SAN JOSE, CA US","2010-07-11","7.16"," 1918"," 1540","0.00",,,,"79","58","  300","  280","14.1","17.9",,,,,,,"    1",,,,
"USW00023293","SAN JOSE, CA US","2010-07-12","7.16"," 1521"," 1425","0.00",,,,"80","59","  310","  290","16.1","21.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2010-07-13","8.05"," 1639"," 1550","0.00",,,,"79","60","  310","  320","15.0","23.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2010-07-14","5.82"," 1519"," 1531","0.00",,,,"86","57","  300","  320","14.1","17.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2010-07-15","6.04"," 1759"," 1758","0.00",,,,"89","63","  310","  310","17.0","21.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2010-07-16","6.93"," 1652"," 1511","0.00",,,,"83","61","  270","  300","15.0","19.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2010-07-17","5.59"," 1703"," 1635","0.00",,,,"82","59","  300","   40","13.0","23.0","    1",,,,,"    1","    1",,,,
"USW00023293","SAN JOSE, CA US","2010-07-18","6.49"," 1517",,"0.00",,,,"82","60","  300",,"14.1",,"    1",,,,,"    1","    1","    1",,,
"USW00023293","SAN JOSE, CA US","2010-07-19","7.16"," 1820"," 1539","0.00",,,,"76","56","  320","  290","16.1","21.0",,,,,,"    1","    1",,,,
"USW00023293","SAN JOSE, CA US","2010-07-20","7.61"," 1711"," 1544","0.00",,,,"77","55","  300","  320","15.0","21.9","    1",,,,,"    1","    1",,,,
"USW00023293","SAN JOSE, CA US","2010-07-21","10.07"," 1412"," 1410","0.00",,,,"75","55","  290","  290","17.0","21.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2010-07-22","7.61"," 1742"," 1538","0.00",,,,"81","55","  310","  280","16.1","21.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2010-07-23","6.04"," 1915"," 1543","0.00",,,,"79","56","  300","  310","14.1","17.9",,,,,,,"    1",,,,
"USW00023293","SAN JOSE, CA US","2010-07-24","6.71"," 1604"," 1525","0.00",,,,"77","58","  280","  270","15.0","17.9",,,,,,"    1","    1",,,,
"USW00023293","SAN JOSE, CA US","2010-07-25","6.04"," 1514"," 1457","0.00",,,,"74","57","  310","  300","15.0","21.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2010-07-26","6.93"," 1823"," 1729","0.00",,,,"76","57","  300","  290","17.0","21.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2010-07-27","8.05"," 1407"," 1947","0.00",,,,"76","58","  290","  340","17.9","23.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2010-07-28","7.83"," 1816"," 1648","0.00",,,,"75","56","  300","  300","16.1","21.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2010-07-29","6.93"," 1734"," 1655","0.00",,,,"76","57","  290","  300","15.0","17.9",,,,,,,"    1",,,,
"USW00023293","SAN JOSE, CA US","2010-07-30","6.26"," 1726"," 1801","0.00",,,,"74","56","  290","  330","15.0","19.9",,,,,,"    1","    1",,,,
"USW00023293","SAN JOSE, CA US","2010-07-31","4.70"," 1519"," 1516","0.00",,,,"78","57","  290","  290","15.0","17.9",,,,,,"    1","    1",,,,
"USW00023293","SAN JOSE, CA US","2010-08-01","5.37"," 1836"," 1844","0.00",,,,"78","52","  290","  290","14.1","15.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2010-08-02","6.49"," 1729"," 1731","0.00",,,,"77","53","  280","  280","15.0","17.0","    1",,,,,"    1","    1","    1",,,
"USW00023293","SAN JOSE, CA US","2010-08-03","5.59"," 1603"," 1556","0.00",,,,"79","58","  290","  280","14.1","16.1",,,,,,"    1","    1",,,,
"USW00023293","SAN JOSE, CA US","2010-08-04","6.49"," 1921"," 1921","0.00",,,,"75","56","  310","  290","16.1","21.9",,,,,,"    1","    1",,,,
"USW00023293","SAN JOSE, CA US","2010-08-05","5.82"," 1824"," 1824","0.00",,,,"75","56","  300","  290","17.0","21.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2010-08-06","6.49"," 1732"," 1737","0.00",,,,"80","55","  290","  290","16.1","17.9","    1",,,,,"    1","    1","    1",,,
"USW00023293","SAN JOSE, CA US","2010-08-07","8.95"," 1700"," 2355","0.00",,,,"77","55","  290","  130","16.1","19.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2010-08-08","10.51"," 0057"," 1800","0.00",,,,"78","55","  130","  350","17.9","23.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2010-08-09","9.62"," 1652"," 1641","0.00",,,,"77","57","  290","  310","16.1","19.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2010-08-10","6.71"," 1743"," 1639","0.00",,,,"78","55","  310","  290","17.0","21.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2010-08-11","9.40"," 1755"," 1124","0.00",,,,"72","56","  300","  340","17.9","23.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2010-08-12","5.37"," 1548"," 1551","0.00",,,,"79","58","  290","  300","16.1","17.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2010-08-13","6.93"," 1712"," 1711","0.00",,,,"76","53","  290","  290","17.0","19.9","    1",,,,,,"    1","    1",,,
"USW00023293","SAN JOSE, CA US","2010-08-14","6.71"," 1652"," 1111","0.00",,,,"73","59","  320","   60","17.0","21.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2010-08-15","8.05"," 1652",,"0.00",,,,"73","58","  310",,"17.0",,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2010-08-16","6.04"," 1918"," 1916","0.00",,,,"76","57","  300","  290","14.1","17.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2010-08-17","7.16"," 1820"," 1825","0.00",,,,"74","57","  310","  310","17.0","21.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2010-08-18","6.93"," 2004"," 2003","0.00",,,,"74","58","  320","  330","15.0","19.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2010-08-19","5.37"," 1843"," 1817","0.00",,,,"83","58","  290","  320","15.0","21.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2010-08-20","5.82"," 1919"," 1919","0.00",,,,"78","57","  300","  300","15.0","17.9",,,,,,"    1","    1",,,,
"USW00023293","SAN JOSE, CA US","2010-08-21","8.95"," 1833"," 1352","0.00",,,,"71","56","  310","  290","17.0","23.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2010-08-22","5.14"," 1636"," 1438","0.00",,,,"81","55","  300","  260","17.9","23.0",,,,,"    1",,,,,"    1",
"USW00023293","SAN JOSE, CA US","2010-08-23","4.47"," 1706"," 1649","0.00",,,,"95","58","  310","  330","16.1","23.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2010-08-24","3.80"," 1659"," 1748","0.00",,,,"102","62","  310","  340","16.1","17.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2010-08-25","5.82"," 1520"," 1548","0.00",,,,"100","65","  280","  290","17.0","19.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2010-08-26","5.37"," 1711"," 1510","0.00",,,,"78","59","  290","  290","15.0","17.9",,,,,,"    1","    1",,,,
"USW00023293","SAN JOSE, CA US","2010-08-27","6.93"," 1718"," 1702","0.00",,,,"80","56","  320","  330","19.9","25.1",,,,,,,"    1",,,,
"USW00023293","SAN JOSE, CA US","2010-08-28","9.17"," 1604"," 1510","0.00",,,,"72","53","  300","  310","17.9","23.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2010-08-29","7.16"," 1610"," 1700","0.00",,,,"76","53","  330","  320","21.0","25.1",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2010-08-30","7.38"," 1428"," 1452","0.00",,,,"74","53","  300","  340","17.0","25.1",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2010-08-31","5.82"," 1729"," 1624","0.00",,,,"86","59","  320","  310","21.0","25.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2010-09-01","4.03"," 1720"," 1655","0.00",,,,"94","59","  300","  320","16.1","19.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2010-09-02","6.04"," 1704"," 1716","0.00",,,,"96","64","  300","  310","17.0","19.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2010-09-03","6.26"," 1657"," 1647","0.00",,,,"86","60","  300","  330","15.0","19.9","    1",,,,,,"    1",,,,
"USW00023293","SAN JOSE, CA US","2010-09-04","5.14"," 1622"," 1607","0.00",,,,"79","58","  300","  290","14.1","16.1","    1",,,,,"    1","    1","    1",,,
"USW00023293","SAN JOSE, CA US","2010-09-05","4.70"," 1541"," 1602","0.00",,,,"83","56","  310","  300","14.1","17.9",,,,,,"    1","    1",,,,
"USW00023293","SAN JOSE, CA US","2010-09-06","4.70"," 1650"," 1709","0.00",,,,"93","57","  300","  290","17.0","19.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2010-09-07","9.84"," 1701"," 1648","0.00",,,,"76","56","  300","  340","21.9","28.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2010-09-08","8.28"," 1520"," 1519","0.00",,,,"73","59","  260","  260","21.0","23.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2010-09-09","6.49"," 1624"," 1650","0.00",,,,"76","55","  310","  310","21.0","23.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2010-09-10","4.70"," 1715"," 1714","0.00",,,,"85","54","  310","  300","17.9","21.9",,,,,,,"    1",,,,
"USW00023293","SAN JOSE, CA US","2010-09-11","6.04"," 1617"," 1634","0.00",,,,"87","57","  310","  310","17.9","23.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2010-09-12","5.37"," 1706"," 1502","0.00",,,,"75","55","  290","  290","14.1","17.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2010-09-13","6.26"," 1803"," 1518","0.00",,,,"73","55","  300","  280","13.0","17.0",,,,,,"    1","    1",,,,
"USW00023293","SAN JOSE, CA US","2010-09-14","4.47"," 1715"," 1758","0.00",,,,"74","56","  300","  290","13.0","16.1",,,,,,"    1","    1",,,,
"USW00023293","SAN JOSE, CA US","2010-09-15","5.82"," 1352"," 1404","0.00",,,,"73","56","  290","  300","17.9","21.0","    1",,,,,"    1","    1",,,,
"USW00023293","SAN JOSE, CA US","2010-09-16","6.71"," 1221"," 1519","0.00",,,,"78","54","  300","  300","19.9","23.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2010-09-17","6.93"," 2000"," 1842","0.00",,,,"76","64","  300","  300","14.1","17.9","    1",,,,"    1",,"    1","    1",,"    1",
"USW00023293","SAN JOSE, CA US","2010-09-18","5.59"," 1628"," 1806","0.00",,,,"77","63","  310","  330","19.9","23.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2010-09-19","8.28"," 1657"," 1654","0.00",,,,"79","58","  300","  300","19.9","23.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2010-09-20","6.93"," 1552"," 1501","0.00",,,,"80","59","  300","  310","17.9","23.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2010-09-21","6.93"," 1652"," 1652","0.00",,,,"73","54","  280","  280","21.0","25.1",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2010-09-22","6.93"," 1722"," 1140","0.00",,,,"72","51","  300","  280","17.0","23.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2010-09-23","4.70"," 1703"," 1618","0.00",,,,"79","50","  310","  310","17.0","21.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2010-09-24","3.80"," 1549"," 1549","0.00",,,,"87","52","  290","  290","15.0","17.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2010-09-25","4.03"," 1731"," 1327","0.00",,,,"94","57","  310","  220","19.9","25.1",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2010-09-26","4.47"," 1540"," 1544","0.00",,,,"91","57","  300","  300","14.1","16.1",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2010-09-27","3.36"," 1822"," 1505","0.00",,,,"96","57","  300","  320","8.9","13.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2010-09-28","2.91"," 1742"," 1723","0.00",,,,"99","65","  290","  310","13.0","16.1",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2010-09-29","3.36"," 1534"," 1425","0.00",,,,"95","66","  290","  310","14.1","17.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2010-09-30","5.37"," 1637"," 1637","0.00",,,,"81","60","  310","  300","15.0","17.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2010-10-01","6.26"," 1515"," 1514","0.00",,,,"73","59","  290","  290","14.1","17.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2010-10-02","5.14"," 1741"," 1442","0.00",,,,"77","59","  310","  300","12.1","15.0",,,,,,"    1","    1",,,,
"USW00023293","SAN JOSE, CA US","2010-10-03","7.16"," 1905"," 1904","0.00",,,,"73","57","  310","  300","17.9","23.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2010-10-04","5.37"," 0903"," 0903","0.00",,,,"64","57","  280","  290","15.0","17.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2010-10-05","5.37"," 2130"," 1545","0.00",,,,"76","53","  120","  360","12.1","16.1",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2010-10-06","4.70"," 1311"," 1310","0.01",,,,"79","54","  120","  130","17.9","23.0",,,,,,,,,,"    1",
"USW00023293","SAN JOSE, CA US","2010-10-07","4.25"," 1422",,"0.00",,,,"74","53","  290",,"17.9",,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2010-10-08","4.25"," 1520"," 1815","0.00",,,,"78","53","  300","  310","17.0","21.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2010-10-09","4.03"," 1613"," 1544","0.00",,,,"79","52","  310","  310","17.9","23.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2010-10-10","4.47"," 1336"," 1426","0.00",,,,"82","57","  290","  300","14.1","16.1",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2010-10-11","3.80"," 1647"," 0752","0.00",,,,"89","58","  310","   30","14.1","21.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2010-10-12","2.91"," 1641"," 1606","0.00",,,,"93","59","  280","  300","12.1","14.1",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2010-10-13","3.13"," 1655"," 0639","0.00",,,,"93","61","  300","   40","13.0","21.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2010-10-14","3.36"," 1630"," 1646","0.00",,,,"91","63","  300","  320","17.9","21.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2010-10-15","4.47"," 1608"," 1604","0.00",,,,"84","59","  290","  290","14.1","16.1",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2010-10-16","4.92"," 1721"," 1405","0.00",,,,"71","56","  280","  310","14.1","17.0","    1",,,,,"    1","    1",,,,
"USW00023293","SAN JOSE, CA US","2010-10-17","3.36"," 1528"," 1527","0.03",,,,"59","55","  320","  310","12.1","14.1",,,,,"    1",,,,,"    1",
"USW00023293","SAN JOSE, CA US","2010-10-18","2.68"," 1330"," 1340","0.00",,,,"69","55","  300","  320","14.1","16.1",,,,,,,"    1",,,,
"USW00023293","SAN JOSE, CA US","2010-10-19","2.91"," 1644"," 1718","0.00",,,,"77","52","  310","  290","12.1","14.1","    1",,,,,"    1","    1","    1",,,
"USW00023293","SAN JOSE, CA US","2010-10-20","4.25"," 1747"," 1215","0.00",,,,"69","53","  300","   20","13.0","21.0","    1",,,,,"    1","    1","    1",,,
"USW00023293","SAN JOSE, CA US","2010-10-21","5.14"," 1643"," 1642","0.00",,,,"69","51","  310","  310","14.1","17.0",,,,,"    1",,,,,"    1",
"USW00023293","SAN JOSE, CA US","2010-10-22","5.37"," 1957"," 1957","0.02",,,,"65","55","  310","  300","12.1","15.0","    1",,,,"    1",,"    1","    1",,"    1",
"USW00023293","SAN JOSE, CA US","2010-10-23","9.17"," 2327"," 2327","0.05",,,,"66","53","  110","  110","19.9","23.9",,,,,"    1",,,,,"    1",
"USW00023293","SAN JOSE, CA US","2010-10-24","8.95"," 1247"," 1246","0.06",,,,"68","59","  150","  130","19.9","29.1","    1",,,,"    1",,"    1","    1",,"    1",
"USW00023293","SAN JOSE, CA US","2010-10-25","7.61"," 1646"," 1424","0.00",,,,"66","52","  300","  290","17.9","23.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2010-10-26","5.59"," 1534"," 1533","0.00",,,,"68","47","  300","  300","17.9","21.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2010-10-27","4.25"," 1729"," 1731","0.00",,,,"67","43","  180","  170","13.0","16.1",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2010-10-28","7.16"," 1727"," 1535","0.00",,,,"79","53","  120","  170","21.0","29.1",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2010-10-29","3.58"," 2206"," 2205","0.04",,,,"67","54","   90","   90","17.0","23.9",,,,,"    1",,"    1",,,"    1",
"USW00023293","SAN JOSE, CA US","2010-10-30","8.28"," 1340"," 1344","0.04",,,,"68","53","  140","  160","19.9","23.9",,,,,"    1",,,,,"    1",
"USW00023293","SAN JOSE, CA US","2010-10-31","3.80"," 1657"," 1650","0.00",,,,"74","49","  300","  330","15.0","21.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2010-11-01","3.80"," 1556"," 1450","0.00",,,,"75","49","  290","  310","12.1","15.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2010-11-02","1.34"," 1625"," 1429","0.00",,,,"80","50","  300","   10","8.1","21.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2010-11-03","1.79"," 1744"," 1319","0.00",,,,"82","52","  310","  330","8.9","12.1",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2010-11-04","1.57"," 1518",,"0.00",,,,"85","54","  310",,"8.9",,,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2010-11-05","4.70"," 1414"," 1404","0.00",,,,"69","55","  320","  310","12.1","16.1",,,,,,,"    1",,,,
"USW00023293","SAN JOSE, CA US","2010-11-06","5.82"," 1442"," 1512","0.00",,,,"72","57","  300","  300","17.9","25.1",,,,,,"    1","    1",,,,
"USW00023293","SAN JOSE, CA US","2010-11-07","8.50"," 1141"," 1137","0.17",,,,"60","52","  110","  100","16.1","21.0","    1",,,,"    1",,"    1","    1",,"    1",
"USW00023293","SAN JOSE, CA US","2010-11-08","6.26"," 1348"," 1348","0.00",,,,"62","45","  310","  340","17.9","23.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2010-11-09","4.25"," 2001"," 2035","0.06",,,,"63","41","  110","  120","14.1","17.0","    1",,,,"    1",,"    1","    1",,"    1",
"USW00023293","SAN JOSE, CA US","2010-11-10","7.38"," 1406"," 1159","0.03",,,,"63","50","  280","  290","17.9","23.0","    1",,,,"    1",,,"    1",,"    1",
"USW00023293","SAN JOSE, CA US","2010-11-11","5.82"," 1339"," 1338","0.00",,,,"69","47","  310","  310","17.0","21.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2010-11-12","3.13"," 1559"," 1503","0.00",,,,"69","42","  300","  300","13.0","15.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2010-11-13","6.26"," 1451"," 1451","0.00",,,,"75","48","  320","  330","16.1","23.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2010-11-14","7.61"," 0946"," 0950","0.00",,,,"79","53","  260","  260","17.9","23.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2010-11-15","5.59"," 1229"," 1159","0.00",,,,"82","57","  340","   10","16.1","23.0",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2010-11-16","4.70"," 1532"," 0515","0.00",,,,"75","49","  310","  270","17.0","19.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2010-11-17","3.13"," 1537"," 1619","0.00",,,,"76","45","  310","   70","10.1","17.9",,,,,,,,,,,
"USW00023293","SAN JOSE, CA US","2010-11-18","3.13"," 1731"," 1514","0.00",,,,"63","44","  310","  300","13.0","21.0","    1",,,,,"    1","    1","    1",,,
"USW00023293","SAN JOSE, CA US","2010-11-19","8.28"," 1910"," 1900","0.25",,,,"57","46","  300","  310","15.0","17.9","    1",,,,"    1","    1","    1","    1",,"    1",
"USW00023293","SAN JOSE, CA US","2010-11-20","7.38"," 1859"," 1858","0.74",,,,"53","42","  180","  190","19.9","25.1","    1",,"    1",,"    1",,"    1","    1",,"    1",
"USW00023293","SAN JOSE, CA US","2010-11-21","5.82"," 1036"," 1035","0.17",,,,"55","44","  320","  320","21.0","23.9","    1",,,,"    1",,,"    1",,"    1",
